,id,uri,estateType,offerType,disposition,imageAltText,address,surface,surfaceLand,tags,price,charges,currency,petFriendly,reserved,highlighted,roommate,project,originalPrice,isDiscounted,nemoreport,isNew,videos,links,__typename,mainImage.id,mainImage.url,mainImage.__typename,gps.lat,gps.lng,gps.__typename,mortgageData.rateLow,mortgageData.rateHigh,mortgageData.loan,mortgageData.years,mortgageData.__typename,project.id,project.__typename,mainImage
48,589627,589627-nabidka-pronajem-bytu-preucilova,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 33 m², Přeučilova, Praha, Praha","Přeučilova, Praha - Stodůlky",33,0.0,"['MHD 4 minuty pěšky', 'Výtah', 'Balkón 5 m²', 'Sklep 2 m²']",14500,3500,CZK,,False,False,False,,14500,False,,False,[],[],Advert,6427600,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/589k/589627/1578501972-ajgbrcaycp.jpg,Image,50.036507,14.327725,GPSPoint,,,,,MortgageData,,,
49,559437,559437-nabidka-pronajem-bytu-u-krizku-praha,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 43 m², U Křížku, Praha, Praha","U Křížku, Praha - Nusle",43,0.0,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Výtah']",15500,4500,CZK,,False,True,False,,13500,False,,False,[],[],Advert,5421331,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/559k/559437/1557075880-tqgckknvix.jpg,Image,50.0623647,14.4481501,GPSPoint,,,,,MortgageData,,,
50,768533,768533-nabidka-pronajem-bytu-k-barrandovu-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 26 m², K Barrandovu, Praha, Praha","K Barrandovu, Praha - Hlubočepy",26,,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Výtah']",13000,1800,CZK,False,False,True,False,,12000,False,,False,[],[],Advert,15378185,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/768k/768533/1677677133-rpilpxoddv-phpssnyga.jpg,Image,50.02655,14.36771,GPSPoint,,,,,MortgageData,,,
51,790748,790748-nabidka-pronajem-bytu-bochovska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_3_1,"Pronájem bytu 3+1 78 m², Bochovská, Praha, Praha","Bochovská, Praha - Jinonice",78,,"['MHD 3 minuty pěšky', 'Částečně vybaveno', 'Parkování', 'Lodžie 7 m²']",14000,10500,CZK,False,False,False,False,,14000,False,,False,[],[],Advert,16660553,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790748/1688305616-mnblfcofxg-phpyffyzc.jpg,Image,50.05273,14.3651,GPSPoint,,,,,MortgageData,,,
52,664329,664329-nabidka-pronajem-bytu-mukarovskeho-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 31 m², Mukařovského, Praha, Praha","Mukařovského, Praha - Stodůlky",31,0.0,"['Novostavba', 'Výtah', 'Parkování', 'Balkón 3 m²']",15900,169,CZK,,False,False,False,,13500,False,,False,[],[],Advert,12944558,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/664k/664329/1630504030-uabshhnzns.jpg,Image,50.04595,14.32223,GPSPoint,,,,,MortgageData,9,Project,
53,791544,791544-nabidka-pronajem-bytu-zitavskeho-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 30 m², Žitavského, Hlavní město Praha","Žitavského, Praha - Zbraslav",30,,"['MHD 2 minuty pěšky', 'Vybaveno', 'Parkování']",11000,5000,CZK,False,False,True,False,,11000,False,,False,[],[],Advert,16708119,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791544/1688734394-fgmdqgwjvu-phprqznpv.jpg,Image,49.97415,14.3953,GPSPoint,,,,,MortgageData,,,
54,689276,689276-nabidka-pronajem-bytu-na-okraji-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 46 m², Na Okraji, Hlavní město Praha","Na Okraji, Praha - Veleslavín",46,0.0,"['MHD 4 minuty pěšky', 'Vybaveno', 'Parkování']",16000,5000,CZK,,False,True,False,,16000,False,,False,[],[],Advert,13089267,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/689k/689276/1635528049-ddouwecpxh.jpg,Image,50.0891522,14.3400657,GPSPoint,,,,,MortgageData,,,
55,574420,574420-nabidka-pronajem-bytu-zitavskeho-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 55 m², Žitavského, Praha, Praha","Žitavského, Praha - Zbraslav",55,0.0,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Parkování']",15000,1000,CZK,,False,True,False,,15000,False,,False,[],[],Advert,5991066,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/574k/574420/1568281400-apftvolqdg.jpg,Image,49.9741476,14.395389,GPSPoint,,,,,MortgageData,,,
56,558167,558167-nabidka-pronajem-bytu-hostivarska,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 30 m², Hostivařská, ","Hostivařská, Praha - Hostivař",30,0.0,"['MHD 1 minuta pěšky', 'Částečně vybaveno']",13000,2500,CZK,,False,True,False,,13000,False,,False,[],[],Advert,6945819,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/558k/558167/1586357750-dirjcwzuma.jpg,Image,50.0531896,14.5315862,GPSPoint,,,,,MortgageData,,,
57,791010,791010-nabidka-pronajem-bytu-ve-slatinach-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 45 m², Ve Slatinách, Praha, Praha","Ve Slatinách, Praha - Záběhlice",45,,"['MHD 4 minuty pěšky', 'Vybaveno', 'Výtah', 'Parkování', 'Sklep 3 m²', 'Lodžie 5 m²']",17000,4200,CZK,False,False,True,False,,17000,False,,False,[],[],Advert,16684162,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791010/1688459709-iyipwnfyod-phpxfcrbb.jpg,Image,50.05618,14.48947,GPSPoint,,,,,MortgageData,,,
58,720267,720267-nabidka-pronajem-bytu-u-stojanu,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 35 m², U Stojanu, Praha, Praha","U Stojanu, Praha - Chodov",35,,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Parkování']",15000,5000,CZK,,False,False,False,,15000,False,,False,[],[],Advert,13589025,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/720k/720267/1653834985-cfenixcjbq-phpb3hrfa.jpg,Image,50.0401,14.48907,GPSPoint,,,,,MortgageData,,,
59,720270,720270-nabidka-pronajem-bytu-u-stojanu,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 42 m², U Stojanu, Praha, Praha","U Stojanu, Praha - Chodov",42,,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Parkování']",15000,6000,CZK,,False,False,False,,15000,False,,False,[],[],Advert,13589043,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/720k/720270/1653836267-xxxeebfqrb-phpfe61zh.jpg,Image,50.0401,14.48907,GPSPoint,,,,,MortgageData,,,
60,777924,777924-nabidka-pronajem-bytu-vrazska-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 25 m², Vrážská, Praha","Vrážská, Praha - Radotín",25,0.0,"['MHD do minuty pěšky', 'Vybaveno', 'Výtah', 'Parkování']",10950,3950,CZK,True,False,False,False,,12950,True,,False,[],[],Advert,16696116,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/777k/777924/1688620120-jiivlidazo-phpvjsziz.jpg,Image,49.984797,14.364209,GPSPoint,,,,,MortgageData,,,
61,239491,239491-nabidka-pronajem-bytu-u-svobodarny,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 27 m², U svobodárny, Praha, Praha","U svobodárny, Praha - Libeň",27,0.0,"['MHD 1 minuta pěšky', 'Vybaveno', 'Výtah']",15000,2000,CZK,,False,True,False,,15000,False,,False,[],[],Advert,10862883,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/239k/239491/1603116567-tgcbfsgiqf.jpg,Image,50.1055193,14.4892741,GPSPoint,,,,,MortgageData,,,
62,631113,631113-nabidka-pronajem-bytu-kralupska-horomerice,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 50 m², Kralupská, Horoměřice","Kralupská, Statenice, Středočeský kraj",50,0.0,"['MHD 4 minuty pěšky', 'Částečně vybaveno', 'Parkování']",15000,2500,CZK,,False,True,False,,15000,False,,False,[],[],Advert,12919817,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/631k/631113/1629721130-anpgajrujk.jpg,Image,50.145193,14.33411,GPSPoint,,,,,MortgageData,,,
63,790656,790656-nabidka-pronajem-bytu-cimicka-hlavni-mesto-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 30 m², Čimická, Hlavní město Praha","Čimická, Praha - Čimice",30,,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Parkování']",9500,2500,CZK,False,False,False,False,,9500,False,,False,[],[],Advert,16657561,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790656/1688210262-lpnuvlojwv-phpintybi.jpg,Image,50.13964,14.43055,GPSPoint,,,,,MortgageData,,,
64,786203,786203-nabidka-pronajem-bytu-spojovaci-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 34 m², Spojovací, Hlavní město Praha","Spojovací, Praha - Vysočany",34,,"['MHD 2 minuty pěšky', 'Parkování']",12000,3600,CZK,False,False,False,False,,12000,False,,False,[],[],Advert,16399247,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/786k/786203/1686243292-wssajmvvvw-phpfckwhf.jpg,Image,50.10134,14.48979,GPSPoint,,,,,MortgageData,,,
65,791478,791478-nabidka-pronajem-bytu-seidlova-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 40 m², Seidlova, Hlavní město Praha","Seidlova, Praha - Kamýk",40,,"['MHD 4 minuty pěšky', 'Částečně vybaveno', 'Výtah', 'Parkování', 'Balkón 5 m²', 'Sklep 2 m²']",15000,9500,CZK,False,False,False,False,,15000,False,,False,[],[],Advert,16699272,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791478/1688683165-pgsrdotach-phpdwcaac.jpg,Image,50.0149,14.43303,GPSPoint,,,,,MortgageData,,,
66,429283,429283-nabidka-pronajem-bytu-rizska-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 58 m², Rižská, Praha, Praha","Rižská, Praha - Hostivař",58,0.0,"['MHD 2 minuty pěšky', 'Částečně vybaveno', 'Garáž', 'Balkón 6 m²']",16000,5500,CZK,,False,False,False,,16000,False,,False,[],[],Advert,2977996,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/429k/429283/1466887842-aawxx-image.jpeg,Image,50.0437961,14.5149545,GPSPoint,,,,,MortgageData,,,
67,787130,787130-nabidka-pronajem-bytu-slinkova-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 40 m², Slinková, Praha, Praha","Slinková, Praha - Radotín",40,,"['MHD 2 minuty pěšky', 'Sklep 2 m²']",12500,4000,CZK,False,False,False,False,,12500,False,,False,[],[],Advert,16699053,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/787k/787130/1688673884-twfnbejbnp-phpkn3iv9.jpg,Image,49.98653,14.35817,GPSPoint,,,,,MortgageData,,,
68,791050,791050-nabidka-pronajem-bytu-ostruzinova-praha,BYT,PRONAJEM,DISP_2_1,"Pronájem bytu 2+1 45 m², Ostružinová, Praha, Praha","Ostružinová, Praha - Záběhlice",45,,"['MHD 5 minut pěšky', 'Částečně vybaveno', 'Výtah', 'Lodžie 7 m²']",15300,5600,CZK,False,False,False,False,,15300,False,,False,[],[],Advert,16693813,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791050/1688562988-eylzzijyio-php7fux9p.jpg,Image,50.06049,14.4999,GPSPoint,,,,,MortgageData,,,
69,547956,547956-nabidka-pronajem-bytu-dacickeho-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 32 m², Dačického, Praha, Praha","Dačického, Praha - Nusle",32,0.0,"['MHD do minuty pěšky', 'Vybaveno', 'Výtah', 'Sklep 1,1 m²']",10000,2000,CZK,,False,True,False,,10000,False,,False,[],[],Advert,5050297,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/547k/547956/1548883040-hsfnizfjzn.jpg,Image,50.055487,14.4333926,GPSPoint,,,,,MortgageData,,,
70,791459,791459-nabidka-pronajem-bytu-univerzitni-hlavni-mesto-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 33 m², Univerzitní, Praha, Praha","Univerzitní, Praha - Malešice",33,,"['MHD 2 minuty pěšky', 'Vybaveno', 'Výtah', 'Garáž', 'Balkón 6 m²', 'Sklep 3 m²']",16000,4381,CZK,False,False,False,False,,16000,False,,False,[],[],Advert,16698775,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791459/1688666905-qtgrwgrino-phpmjzlpg.jpg,Image,50.0868202,14.5022857,GPSPoint,,,,,MortgageData,,,
71,790690,790690-nabidka-pronajem-bytu-jana-pribika-prague,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 38 m², Jana Přibíka, Praha, Praha","Jana Přibíka, Praha - Vysočany",38,,"['MHD 3 minuty pěšky', 'Vybaveno', 'Výtah', 'Garáž', 'Balkón 8 m²', 'Sklep 4 m²']",15500,3089,CZK,False,False,False,False,,15500,False,,False,[],[],Advert,16658608,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790690/1688236407-zjoshhhzxg-phpz8qcub.jpg,Image,50.10502,14.51438,GPSPoint,,,,,MortgageData,,,
72,791401,791401-nabidka-pronajem-bytu-fabianova-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 42 m², Fabiánova, Praha","Fabiánova, Praha - Košíře",42,,"['MHD 2 minuty pěšky', 'Parkování', 'Balkón 3 m²']",14000,650,CZK,False,False,True,False,,14000,False,,False,[],[],Advert,16696767,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791401/1688627447-rswqpditly-php3tcu4a.jpg,Image,50.06687,14.36626,GPSPoint,,,,,MortgageData,,,
73,768058,768058-nabidka-pronajem-bytu-k-barrandovu-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 25 m², K Barrandovu, Praha, Praha","K Barrandovu, Praha - Hlubočepy",25,,"['MHD 1 minuta pěšky', 'Vybaveno']",13000,1800,CZK,False,False,False,False,,13000,False,,False,[],[],Advert,15875904,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/768k/768058/1681736499-nsbqyzdvag-phppiwhkr.jpg,Image,50.02655,14.36771,GPSPoint,,,,,MortgageData,,,
74,791449,791449-nabidka-pronajem-bytu-kodanska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 45 m², Kodaňská, Hlavní město Praha","Kodaňská, Praha - Vršovice",45,,"['MHD do minuty pěšky', 'Výtah', 'Sklep 3,1 m²']",13000,6000,CZK,False,False,False,False,,13000,False,,False,[],[],Advert,16698440,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791449/1688658465-xouhtitzzq-php0cnmap.jpg,Image,50.06931,14.46582,GPSPoint,,,,,MortgageData,,,
75,791049,791049-nabidka-pronajem-bytu-vitkova-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 44 m², Vítkova, Praha","Vítkova, Praha - Karlín",44,,"['MHD 3 minuty pěšky', 'Částečně vybaveno', 'Sklep 2 m²']",17000,6200,CZK,True,False,False,False,,17000,False,,False,[],[],Advert,16686619,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791049/1688466992-pjoalzrkky-phpjrtw4d.jpg,Image,50.09023,14.44617,GPSPoint,,,,,MortgageData,,,
76,574588,574588-nabidka-pronajem-bytu-na-zamysli-hlavni-mesto-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 20 m², Na Zámyšli, Praha, Praha","Na Zámyšli, Praha - Košíře",20,0.0,"['MHD 2 minuty pěšky', 'Vybaveno', 'Výtah', 'Sklep 20 m²']",12000,4000,CZK,,False,False,False,,12000,False,,False,[],[],Advert,5996085,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/574k/574588/1568404391-errcigeqyr.jpg,Image,50.0694904,14.3743781,GPSPoint,,,,,MortgageData,,,
77,662695,662695-nabidka-pronajem-bytu-za-mlynem,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 30 m², Za Mlýnem, ","Za Mlýnem, Hostivice, Středočeský kraj",30,0.0,"['Částečně vybaveno', 'Parkování']",11500,3473,CZK,,False,False,False,,11500,False,,False,[],[],Advert,12641052,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/662k/662695/1620658321-ahudbafftu.jpg,Image,50.08581,14.24624,GPSPoint,,,,,MortgageData,,,
78,788891,788891-nabidka-pronajem-bytu-na-hlavni-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 32 m², Na Hlavní, Praha","Na Hlavní, Praha - Březiněves",32,,"['MHD 2 minuty pěšky', 'Vybaveno', 'Parkování']",12000,3000,CZK,False,False,False,False,,12000,False,,False,[],[],Advert,16698153,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/788k/788891/1688653548-yknxilxiiw-phpohuk5h.jpg,Image,50.168,14.48375,GPSPoint,,,,,MortgageData,,,
79,791439,791439-nabidka-pronajem-bytu-werichova-hlavni-mesto-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 49 m², Werichova, Praha, Praha","Werichova, Praha - Hlubočepy",49,,"['MHD 1 minuta pěšky', 'Vybaveno', 'Výtah', 'Parkování', 'Garáž', 'Balkón 3 m²']",15000,3800,CZK,False,False,False,False,,15000,False,,False,[],[],Advert,16698073,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791439/1688651933-kcdbmeiiwt-phpmop44p.jpg,Image,50.0309365,14.3653557,GPSPoint,,,,,MortgageData,,,
80,790955,790955-nabidka-pronajem-bytu-novakovych-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 49 m², Novákových, Praha, Praha","Novákových, Praha - Libeň",49,,"['MHD 2 minuty pěšky', 'Částečně vybaveno']",15000,4200,CZK,True,False,True,False,,15000,False,,False,[],[],Advert,16677331,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/790k/790955/1688416279-wnsixwwsfk-phpsrxv31.png,Image,50.1048,14.47937,GPSPoint,,,,,MortgageData,,,
81,791422,791422-nabidka-pronajem-bytu-libusska-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 38 m², Libušská, Praha","Libušská, Praha - Libuš",38,,"['MHD 1 minuta pěšky', 'Vybaveno', 'Garáž', 'Balkón 6 m²']",15000,4500,CZK,False,False,False,False,,15000,False,,False,[],[],Advert,16697533,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791422/1688640692-owawubtexd-phpy1tsay.jpg,Image,50.0115,14.45983,GPSPoint,,,,,MortgageData,,,
82,791416,791416-nabidka-pronajem-bytu-makedonska-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 33 m², Makedonská, Praha, Praha","Makedonská, Praha - Střížkov",33,,"['MHD 3 minuty pěšky', 'Částečně vybaveno', 'Balkón 3 m²']",14000,2500,CZK,False,False,True,False,,14000,False,,False,[],[],Advert,16697404,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791416/1688637828-btzvtsmbuh-phpgqcci2.jpg,Image,50.13023,14.49125,GPSPoint,,,,,MortgageData,,,
83,791407,791407-nabidka-pronajem-bytu-jecna-hostivice,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 40 m², Ječná, Hostivice, Středočeský kraj","Ječná, Hostivice - Litovice, Středočeský kraj",40,,"['MHD 3 minuty pěšky', 'Vybaveno', 'Výtah', 'Parkování', 'Balkón 11 m²']",14000,4000,CZK,False,False,False,False,,14000,False,,False,[],[],Advert,16711273,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791407/1688819593-qlynbxwsrd-phpoijy2i.jpg,Image,50.0596,14.24549,GPSPoint,,,,,MortgageData,,,
84,545428,545428-nabidka-pronajem-bytu-kovanecka-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 33 m², Kovanecká, Praha, Praha","Kovanecká, Praha - Libeň",33,0.0,"['MHD 4 minuty pěšky', 'Částečně vybaveno']",12000,3500,CZK,,False,True,False,,12000,False,,False,[],[],Advert,4972090,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/545k/545428/1547036434-anxktbqbkb.jpg,Image,50.1084331,14.4861965,GPSPoint,,,,,MortgageData,,,
85,791032,791032-nabidka-pronajem-bytu-na-zertvach-hlavni-mesto-praha,BYT,PRONAJEM,DISP_1_1,"Pronájem bytu 1+1 38 m², Na Žertvách, Praha, Praha","Na Žertvách, Praha - Libeň",38,,"['MHD 1 minuta pěšky', 'Částečně vybaveno', 'Parkování']",13000,2500,CZK,False,False,False,False,,13000,False,,False,[],[],Advert,16685848,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791032/1688464161-uxzsyckoxn-phpl9qlqy.jpg,Image,50.10486,14.47833,GPSPoint,,,,,MortgageData,,,
86,745250,745250-nabidka-pronajem-bytu-zdarila-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 40 m², Zdařilá, Praha, Praha","Zdařilá, Praha - Nusle",40,,"['MHD 4 minuty pěšky', 'Částečně vybaveno']",14000,2300,CZK,False,False,True,False,,13500,False,,False,[],"[{'id': '11', 'url': 'https://youtu.be/h3RYWv2CUHk', 'type': 'VIDEO', 'status': 'APPROVED', '__typename': 'AdvertLink'}]",Advert,14005586,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/745k/745250/1665836045-ablpbxmzmb-phpvvg82j.jpg,Image,50.05516,14.44648,GPSPoint,,,,,MortgageData,,,
87,791263,791263-nabidka-pronajem-bytu-praha,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 33 m², Praha, Praha",Praha - Vysočany,33,,"['MHD 5 minut pěšky', 'Vybaveno', 'Výtah', 'Parkování']",16000,3300,CZK,False,False,False,False,,15000,False,,False,[],[],Advert,16695409,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/791k/791263/1688589933-axagkkmipt-php2lxvgv.jpg,Image,50.10533,14.50202,GPSPoint,,,,,MortgageData,,,
88,541241,541241-nabidka-pronajem-bytu-horejsi-nabrezi-praha,BYT,PRONAJEM,DISP_2_KK,"Pronájem bytu 2+kk 40 m², Hořejší nábřeží, Praha","Hořejší nábřeží, Praha - Smíchov",40,0.0,"['MHD 4 minuty pěšky', 'Částečně vybaveno']",16400,1100,CZK,,False,False,False,,15500,False,,False,[],[],Advert,4873956,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/541k/541241/1543226535-odbayxjtub.jpg,Image,50.0704997,14.4102302,GPSPoint,,,,,MortgageData,,,
89,790587,790587-nabidka-pronajem-bytu-kyselova-praha,BYT,PRONAJEM,GARSONIERA,"Pronájem bytu Garsoniéra 23 m², Kyselova, Praha, Praha","Kyselova, Praha - Kobylisy",23,,"['MHD 3 minuty pěšky', 'Vybaveno']",9500,3200,CZK,False,False,False,False,,8500,False,,False,[],[],Advert,,,,50.1268933,14.464567907971,GPSPoint,,,,,MortgageData,,,
90,724554,724554-nabidka-pronajem-bytu-olgy-havlove,BYT,PRONAJEM,DISP_1_KK,"Pronájem bytu 1+kk 38 m², Olgy Havlové, Praha, Praha","Olgy Havlové, Praha - Žižkov",38,,"['MHD 3 minuty pěšky', 'Vybaveno', 'Výtah', 'Balkón 4 m²']",17000,3250,CZK,,False,False,False,,17000,False,,False,[],[],Advert,13656404,https://api.bezrealitky.cz/media/cache/record_thumb/data/images/advert/724k/724554/1656847510-xzcrevxqrq-phpueeqfm.jpg,Image,50.08858,14.48141,GPSPoint,,,,,MortgageData,,,
